step,lt,err,locked,pred_x,pred_y,pred_z,true_x,true_y,true_z,drive_x,drive_y,drive_z,drive_xz
912,16.5181,0.312518,0,-0.0561624,-0.0772355,-0.262265,0.254985,0.193787,0.0880716,-0.0561624,-0.0772355,-0.236039,0.0103106
913,16.5363,0.313588,0,-0.0574967,-0.0869458,-0.294029,0.24368,0.196918,0.0577187,-0.0574967,-0.0869458,-0.264626,0.011834
914,16.5544,0.317464,0,-0.060553,-0.0975549,-0.323953,0.235307,0.203349,0.028572,-0.060553,-0.0975549,-0.291558,0.0137314
915,16.5725,0.324387,0,-0.0652307,-0.108784,-0.352681,0.229897,0.212714,0.00118334,-0.0652307,-0.108784,-0.317413,0.0161039
916,16.5906,0.334344,0,-0.0713079,-0.121581,-0.37919,0.227417,0.224731,-0.0239586,-0.0713079,-0.121581,-0.341271,0.0189275
917,16.6087,0.347462,0,-0.0784624,-0.136026,-0.403604,0.227797,0.2392,-0.0463926,-0.0784624,-0.136026,-0.363244,0.0221674
918,16.6268,0.364687,0,-0.0875963,-0.153239,-0.426304,0.230949,0.255971,-0.0656574,-0.0875963,-0.153239,-0.383673,0.0261398
919,16.6449,0.386392,0,-0.0984063,-0.174317,-0.446975,0.236775,0.274915,-0.0812713,-0.0984063,-0.174317,-0.402277,0.0307896
920,16.663,0.41201,0,-0.111083,-0.198481,-0.464128,0.245171,0.295881,-0.0927197,-0.111083,-0.198481,-0.417716,0.0360898
921,16.6812,0.442328,0,-0.126199,-0.227321,-0.477321,0.256018,0.318654,-0.099453,-0.126199,-0.227321,-0.429589,0.0421661
922,16.6993,0.477615,0,-0.144302,-0.26145,-0.485797,0.269172,0.342899,-0.100896,-0.144302,-0.26145,-0.437217,0.0490712
923,16.7174,0.517981,0,-0.165685,-0.301936,-0.488063,0.284436,0.368113,-0.0964785,-0.165685,-0.301936,-0.439257,0.0566054
924,16.7355,0.563735,0,-0.191617,-0.349756,-0.482746,0.301539,0.393567,-0.0856827,-0.191617,-0.349756,-0.434471,0.0647517
925,16.7536,0.614998,0,-0.222248,-0.405928,-0.469664,0.320102,0.418266,-0.0681286,-0.222248,-0.405928,-0.422698,0.0730674
926,16.7717,0.67063,0,-0.258548,-0.470201,-0.445288,0.339608,0.44093,-0.0436838,-0.258548,-0.470201,-0.400759,0.0805898
927,16.7898,0.728676,0,-0.300546,-0.541526,-0.405407,0.359377,0.460029,-0.0126018,-0.300546,-0.541526,-0.364867,0.0852906
928,16.8079,0.785554,0,-0.348106,-0.616275,-0.342816,0.378559,0.473882,0.0243345,-0.348106,-0.616275,-0.308534,0.0835354
929,16.826,0.836892,0,-0.400557,-0.686917,-0.254871,0.396153,0.480838,0.0656996,-0.400557,-0.686917,-0.229384,0.0714633
930,16.8442,0.878547,0,-0.455112,-0.746498,-0.139804,0.411062,0.479542,0.109393,-0.455112,-0.746498,-0.125824,0.0445387
931,16.8623,0.905623,0,-0.508586,-0.784133,0.000506278,0.422195,0.469236,0.152741,-0.508586,-0.784133,0.00045565,-0.00018024
932,16.8804,0.912808,0,-0.556194,-0.786378,0.158583,0.428598,0.450016,0.192754,-0.556194,-0.786378,0.142725,-0.0617421
933,16.8985,0.895847,0,-0.591934,-0.741505,0.316544,0.4296,0.422965,0.226525,-0.591934,-0.741505,0.28489,-0.131161
934,16.9166,0.854148,0,-0.607831,-0.649257,0.456351,0.424934,0.390073,0.251664,-0.607831,-0.649257,0.410715,-0.194169
935,16.9347,0.792805,0,-0.60183,-0.521905,0.558135,0.414807,0.353945,0.266665,-0.60183,-0.521905,0.502322,-0.235132
936,16.9528,0.714608,0,-0.569922,-0.374804,0.606283,0.399884,0.31737,0.271071,-0.569922,-0.374804,0.545655,-0.241874
937,16.9709,0.631289,0,-0.519386,-0.239893,0.598939,0.381197,0.282886,0.265426,-0.519386,-0.239893,0.539045,-0.217756
938,16.9891,0.547371,0,-0.454252,-0.127874,0.553003,0.360002,0.252451,0.251026,-0.454252,-0.127874,0.497703,-0.175842
939,17.0072,0.469212,0,-0.383388,-0.0450539,0.487392,0.337613,0.2273,0.229593,-0.383388,-0.0450539,0.438652,-0.130802
940,17.0253,0.399207,0,-0.313163,0.0110131,0.413637,0.315266,0.207971,0.202961,-0.313163,0.0110131,0.372273,-0.0906749
941,17.0434,0.338073,0,-0.247812,0.0431393,0.33537,0.294012,0.194448,0.172854,-0.247812,0.0431393,0.301833,-0.0581761
942,17.0615,0.28702,0,-0.190379,0.05783,0.260539,0.274676,0.186347,0.140753,-0.190379,0.05783,0.234485,-0.0347209
943,17.0796,0.245008,1,-0.14113,0.0657587,0.192368,0.25784,0.183103,0.107868,-0.14113,0.0657587,0.173131,-0.0190042
944,17.0977,0.211477,1,-0.0989434,0.0681333,0.131671,0.243874,0.184102,0.075151,-0.0989434,0.0681333,0.118504,-0.00911961
945,17.1158,0.187299,1,-0.065686,0.0660341,0.0746428,0.232974,0.188779,0.0433523,-0.065686,0.0660341,0.0671786,-0.00343209
946,17.134,0.172024,1,-0.0399754,0.0609819,0.0198312,0.225204,0.196668,0.0130728,-0.0399754,0.0609819,0.017848,-0.000554931
947,17.1521,0.163319,1,-0.018973,0.0576441,-0.0300023,0.220544,0.207415,-0.0151796,-0.018973,0.0576441,-0.027002,0.000398463
948,17.1702,0.160203,1,-0.00171741,0.0564173,-0.076993,0.218925,0.220772,-0.0409463,-0.00171741,0.0564173,-0.0692937,9.25602e-05
949,17.1883,0.161597,1,0.0126557,0.0574339,-0.11993,0.220252,0.236576,-0.0637808,0.0126557,0.0574339,-0.107937,-0.00106246
950,17.2064,0.166675,1,0.0244575,0.0607612,-0.158949,0.224424,0.25472,-0.0832213,0.0244575,0.0607612,-0.143054,-0.00272125
951,17.2245,0.175482,1,0.0340368,0.0651158,-0.19549,0.23134,0.275111,-0.0987704,0.0340368,0.0651158,-0.175941,-0.0046577
952,17.2426,0.185993,1,0.0439319,0.0735385,-0.231406,0.2409,0.297628,-0.109882,0.0439319,0.0735385,-0.208266,-0.00711628
953,17.2607,0.198077,1,0.053941,0.0851834,-0.264175,0.252993,0.322069,-0.115961,0.053941,0.0851834,-0.237758,-0.00997492
954,17.2788,0.211693,1,0.0644092,0.0995628,-0.293673,0.267479,0.348096,-0.116372,0.0644092,0.0995628,-0.264306,-0.0132407
955,17.297,0.227015,1,0.0750426,0.115825,-0.319321,0.284165,0.375168,-0.110474,0.0750426,0.115825,-0.287389,-0.0167739
956,17.3151,0.242713,1,0.0865901,0.135642,-0.340147,0.302771,0.402484,-0.0976799,0.0865901,0.135642,-0.306133,-0.0206174
957,17.3332,0.258464,0,0.10041,0.159398,-0.357312,0.322893,0.428928,-0.0775515,0.10041,0.159398,-0.321581,-0.0251144
958,17.3513,0.274466,0,0.116407,0.186921,-0.371467,0.343969,0.453052,-0.0499333,0.116407,0.186921,-0.334321,-0.030269
959,17.3694,0.288986,0,0.135851,0.219988,-0.380965,0.365244,0.473114,-0.0151174,0.135851,0.219988,-0.342868,-0.0362282
960,17.3875,0.30098,0,0.158076,0.260186,-0.384368,0.385769,0.487197,0.025984,0.158076,0.260186,-0.345931,-0.0425314
961,17.4056,0.309502,0,0.184174,0.307244,-0.380178,0.404418,0.493439,0.0717052,0.184174,0.307244,-0.34216,-0.0490132
962,17.4237,0.313013,0,0.214808,0.360292,-0.365097,0.419962,0.490352,0.119597,0.214808,0.360292,-0.328587,-0.0548979
963,17.4419,0.311852,0,0.249297,0.416201,-0.33836,0.431188,0.477183,0.166568,0.249297,0.416201,-0.304524,-0.0590464
964,17.46,0.30575,0,0.28851,0.474813,-0.298681,0.437062,0.454219,0.209214,0.28851,0.474813,-0.268813,-0.0603206
965,17.4781,0.293608,0,0.331878,0.533512,-0.240817,0.436897,0.422902,0.244315,0.331878,0.533512,-0.216735,-0.0559454
966,17.4962,0.27739,0,0.376913,0.588357,-0.162955,0.430489,0.385685,0.269352,0.376913,0.588357,-0.146659,-0.0429939
967,17.5143,0.259988,0,0.422977,0.632534,-0.0641576,0.418183,0.345641,0.282903,0.422977,0.632534,-0.0577419,-0.018996
968,17.5324,0.244324,1,0.466466,0.653682,0.0527481,0.400835,0.305925,0.284785,0.466466,0.653682,0.0474733,0.0172236
969,17.5505,0.236089,1,0.50401,0.647464,0.182511,0.379683,0.269267,0.275916,0.50401,0.647464,0.16426,0.0643912
970,17.5686,0.237821,1,0.530868,0.606679,0.312451,0.356168,0.23764,0.257977,0.530868,0.606679,0.281206,0.116109
971,17.5868,0.244048,1,0.54091,0.529252,0.418422,0.331746,0.212154,0.23301,0.54091,0.529252,0.37658,0.15843
972,17.6049,0.251265,0,0.531797,0.42404,0.496135,0.307738,0.193144,0.203068,0.531797,0.42404,0.446521,0.18469
973,17.623,0.257231,0,0.505121,0.309584,0.535307,0.285228,0.180378,0.169991,0.505121,0.309584,0.481777,0.189276
974,17.6411,0.256632,0,0.463354,0.202823,0.532002,0.265025,0.173281,0.135299,0.463354,0.202823,0.478801,0.172553
975,17.6592,0.251259,0,0.410245,0.109518,0.49914,0.247672,0.171139,0.100184,0.410245,0.109518,0.449226,0.143339
976,17.6773,0.244316,1,0.351039,0.0354292,0.447998,0.233485,0.173246,0.0655596,0.351039,0.0354292,0.403198,0.110085
977,17.6954,0.236721,1,0.291547,-0.0177452,0.385188,0.2226,0.178986,0.0321242,0.291547,-0.0177452,0.346669,0.0786103
978,17.7135,0.228557,1,0.236303,-0.048624,0.317179,0.21503,0.187878,0.000431858,0.236303,-0.048624,0.285461,0.0524653
979,17.7316,0.222551,1,0.186329,-0.0644399,0.250749,0.210712,0.199579,-0.0290492,0.186329,-0.0644399,0.225674,0.0327052
980,17.7498,0.21969,1,0.144093,-0.0714075,0.187269,0.209542,0.213869,-0.0558887,0.144093,-0.0714075,0.168542,0.0188889
981,17.7679,0.220067,1,0.108405,-0.0724189,0.12733,0.211407,0.230624,-0.0796571,0.108405,-0.0724189,0.114597,0.0096623
982,17.786,0.225354,1,0.0771953,-0.0719996,0.0718288,0.216196,0.249782,-0.0998961,0.0771953,-0.0719996,0.0646459,0.00388139
983,17.8041,0.232137,1,0.054411,-0.0681931,0.016995,0.223812,0.271296,-0.116098,0.054411,-0.0681931,0.0152955,0.000647298
984,17.8222,0.243177,1,0.0358761,-0.064383,-0.0335387,0.234162,0.295093,-0.12769,0.0358761,-0.064383,-0.0301849,-0.000842268
985,17.8403,0.25747,0,0.0217839,-0.0598424,-0.0789724,0.247152,0.321011,-0.13403,0.0217839,-0.0598424,-0.0710751,-0.00120423
986,17.8584,0.275135,0,0.0108649,-0.0556476,-0.121518,0.262661,0.348742,-0.134418,0.0108649,-0.0556476,-0.109366,-0.0009242
987,17.8765,0.296128,0,0.00308223,-0.0522224,-0.163168,0.280516,0.377752,-0.128126,0.00308223,-0.0522224,-0.146851,-0.000352045
988,17.8947,0.320616,0,-0.00303675,-0.049277,-0.203305,0.30045,0.407216,-0.11446,-0.00303675,-0.049277,-0.182975,0.000432172
989,17.9128,0.348696,0,-0.00845705,-0.0475744,-0.240289,0.322063,0.435944,-0.0928676,-0.00845705,-0.0475744,-0.21626,0.00142249
990,17.9309,0.379432,0,-0.0124918,-0.0466518,-0.275639,0.344776,0.462354,-0.0630857,-0.0124918,-0.0466518,-0.248075,0.00241026
991,17.949,0.412478,0,-0.0154235,-0.0467347,-0.310561,0.367791,0.484498,-0.0253387,-0.0154235,-0.0467347,-0.279505,0.00335295
992,17.9671,0.446617,0,-0.0181574,-0.0480059,-0.342793,0.390078,0.500194,0.0194517,-0.0181574,-0.0480059,-0.308513,0.00435696
993,17.9852,0.479604,0,-0.0199004,-0.0485401,-0.373192,0.410395,0.507279,0.0694927,-0.0199004,-0.0485401,-0.335872,0.00519867
994,18.0033,0.510872,0,-0.0217696,-0.0503188,-0.401374,0.427363,0.503995,0.122065,-0.0217696,-0.0503188,-0.361237,0.00611643
995,18.0214,0.538485,0,-0.0240467,-0.0525942,-0.427283,0.439608,0.48942,0.173669,-0.0240467,-0.0525942,-0.384555,0.00719232
996,18.0396,0.560508,0,-0.026081,-0.0549732,-0.450783,0.445947,0.463853,0.220424,-0.026081,-0.0549732,-0.405704,0.00822979
997,18.0577,0.576601,0,-0.0279156,-0.0574521,-0.473878,0.445594,0.428959,0.258649,-0.0279156,-0.0574521,-0.426491,0.00926001
998,18.0758,0.586855,0,-0.0306393,-0.0619409,-0.496271,0.438325,0.387601,0.285509,-0.0306393,-0.0619409,-0.446644,0.0106438
999,18.0939,0.591107,0,-0.0340914,-0.0687947,-0.517844,0.424549,0.343341,0.299478,-0.0340914,-0.0687947,-0.46606,0.0123578
1000,18.112,0.589335,0,-0.0383393,-0.0772247,-0.537973,0.405262,0.299794,0.300491,-0.0383393,-0.0772247,-0.484176,0.0144379
1001,18.1301,0.582664,0,-0.0434757,-0.0874961,-0.556885,0.381891,0.260012,0.289751,-0.0434757,-0.0874961,-0.501197,0.0169477
1002,18.1482,0.57274,0,-0.0499455,-0.100124,-0.574989,0.356072,0.226115,0.269292,-0.0499455,-0.100124,-0.51749,0.0201027
1003,18.1663,0.560863,0,-0.0575762,-0.115336,-0.592178,0.329433,0.199193,0.241487,-0.0575762,-0.115336,-0.53296,0.0238668
1004,18.1844,0.548349,0,-0.066849,-0.133441,-0.608084,0.303418,0.179458,0.208651,-0.066849,-0.133441,-0.547276,0.0284549
1005,18.2026,0.536343,0,-0.0778455,-0.155025,-0.622288,0.279185,0.166496,0.172788,-0.0778455,-0.155025,-0.560059,0.0339096
1006,18.2207,0.52585,0,-0.0912506,-0.18127,-0.633729,0.257571,0.159555,0.135502,-0.0912506,-0.18127,-0.570356,0.0404797
1007,18.2388,0.518155,0,-0.107381,-0.213417,-0.642001,0.239113,0.157769,0.0980096,-0.107381,-0.213417,-0.577801,0.0482569
1008,18.2569,0.513969,0,-0.126655,-0.252148,-0.645428,0.224095,0.16032,0.06121,-0.126655,-0.252148,-0.580885,0.0572228
1009,18.275,0.514531,0,-0.149859,-0.298704,-0.642367,0.212612,0.166521,0.0257702,-0.149859,-0.298704,-0.57813,0.0673851
1010,18.2931,0.522096,0,-0.178581,-0.355053,-0.631523,0.204635,0.175854,-0.00779428,-0.178581,-0.355053,-0.568371,0.0789444
1011,18.3112,0.538409,0,-0.213627,-0.422153,-0.610251,0.20006,0.187968,-0.0390529,-0.213627,-0.422153,-0.549226,0.0912561
1012,18.3293,0.564405,0,-0.255412,-0.499503,-0.57393,0.198754,0.202658,-0.0676087,-0.255412,-0.499503,-0.516537,0.102612
1013,18.3475,0.60218,0,-0.304869,-0.587275,-0.518453,0.200581,0.219833,-0.0930582,-0.304869,-0.587275,-0.466607,0.110642
1014,18.3656,0.651158,0,-0.362075,-0.680465,-0.436953,0.205421,0.239474,-0.114961,-0.362075,-0.680465,-0.393257,0.110747
1015,18.3837,0.708922,0,-0.425896,-0.769435,-0.323258,0.213176,0.261597,-0.132815,-0.425896,-0.769435,-0.290932,0.0963721
1016,18.4018,0.772465,0,-0.493003,-0.843168,-0.175811,0.223768,0.286195,-0.146038,-0.493003,-0.843168,-0.15823,0.0606729
1017,18.4199,0.836167,0,-0.557622,-0.886874,0.0065304,0.237124,0.313187,-0.153958,-0.557622,-0.886874,0.00587736,-0.00254905
1018,18.438,0.890386,0,-0.613104,-0.87892,0.213585,0.253161,0.342346,-0.155816,-0.613104,-0.87892,0.192226,-0.0916648
1019,18.4561,0.926141,0,-0.653744,-0.807154,0.417887,0.271746,0.373221,-0.15079,-0.653744,-0.807154,0.376099,-0.191234
1020,18.4742,0.931362,0,-0.666974,-0.669524,0.587694,0.292662,0.405048,-0.138047,-0.666974,-0.669524,0.528925,-0.274384
1021,18.4924,0.903062,0,-0.647929,-0.487589,0.698023,0.315557,0.436665,-0.116848,-0.647929,-0.487589,0.628221,-0.316588
1022,18.5105,0.840012,0,-0.595945,-0.290655,0.73053,0.339889,0.466446,-0.0867058,-0.595945,-0.290655,0.657477,-0.304749
1023,18.5286,0.755285,0,-0.521344,-0.120517,0.694312,0.364876,0.4923,-0.047603,-0.521344,-0.120517,0.62488,-0.253383
1024,18.5467,0.659111,0,-0.432079,0.010396,0.613735,0.389461,0.511773,-0.000249633,-0.432079,0.010396,0.552362,-0.185627
1025,18.5648,0.566807,0,-0.339218,0.0963141,0.520079,0.41232,0.522303,0.0536727,-0.339218,0.0963141,0.468072,-0.123494
1026,18.5829,0.485325,0,-0.251945,0.145549,0.423628,0.431924,0.521639,0.111376,-0.251945,0.145549,0.381265,-0.0747117
1027,18.601,0.421281,0,-0.1749,0.162176,0.330959,0.446685,0.508371,0.169057,-0.1749,0.162176,0.297863,-0.0405195
1028,18.6191,0.374722,0,-0.110649,0.165639,0.249408,0.455169,0.482442,0.22229,-0.110649,0.165639,0.224468,-0.0193178
1029,18.6372,0.341705,0,-0.0578699,0.165626,0.17961,0.456341,0.445427,0.266703,-0.0578699,0.165626,0.161649,-0.00727581
1030,18.6554,0.317338,0,-0.0134971,0.165012,0.119712,0.449787,0.400415,0.298777,-0.0134971,0.165012,0.10774,-0.00113103
1031,18.6735,0.298435,0,0.0226556,0.165157,0.0679579,0.435828,0.351476,0.316482,0.0226556,0.165157,0.0611621,0.00107774
1032,18.6916,0.282469,0,0.0520244,0.165016,0.0224677,0.415498,0.302859,0.319541,0.0520244,0.165016,0.020221,0.00081821
1033,18.7097,0.268107,0,0.0753664,0.167083,-0.0195663,0.390365,0.258216,0.309241,0.0753664,0.167083,-0.0176097,-0.00103225
1034,18.7278,0.252441,0,0.095646,0.171764,-0.0552402,0.362278,0.220099,0.287909,0.095646,0.171764,-0.0497162,-0.00369845
1035,18.7459,0.235911,1,0.113297,0.18112,-0.0860427,0.333095,0.189815,0.258305,0.113297,0.18112,-0.0774384,-0.00682384
1036,18.764,0.219014,1,0.129474,0.195266,-0.112318,0.30447,0.167595,0.223109,0.129474,0.195266,-0.101087,-0.0101796
1037,18.7821,0.203409,1,0.145215,0.211257,-0.136575,0.277725,0.152918,0.184614,0.145215,0.211257,-0.122918,-0.0138829
1038,18.8003,0.188516,1,0.162668,0.231447,-0.156734,0.253802,0.144859,0.144616,0.162668,0.231447,-0.141061,-0.0178469
1039,18.8184,0.174556,1,0.181455,0.257344,-0.170342,0.233293,0.142371,0.104437,0.181455,0.257344,-0.153308,-0.0216366
1040,18.8365,0.16247,1,0.201195,0.286192,-0.177617,0.216493,0.144473,0.0650162,0.201195,0.286192,-0.159856,-0.025015
1041,18.8546,0.152576,1,0.222514,0.316681,-0.177458,0.203485,0.150355,0.027021,0.222514,0.316681,-0.159712,-0.0276407
1042,18.8727,0.146473,1,0.245653,0.349032,-0.169559,0.194206,0.159413,-0.00905777,0.245653,0.349032,-0.152603,-0.0291569
1043,18.8908,0.145187,1,0.270284,0.38159,-0.153764,0.188515,0.171247,-0.0428266,0.270284,0.38159,-0.138388,-0.0290921
1044,18.9089,0.150722,1,0.296941,0.416022,-0.127031,0.186243,0.185635,-0.0739309,0.296941,0.416022,-0.114328,-0.0264044
1045,18.927,0.163805,1,0.324855,0.450332,-0.0905938,0.187222,0.202495,-0.102011,0.324855,0.450332,-0.0815344,-0.0206009
1046,18.9452,0.182425,1,0.353696,0.479498,-0.0425018,0.191313,0.221848,-0.12667,0.353696,0.479498,-0.0382517,-0.0105229
1047,18.9633,0.205104,1,0.382431,0.500817,0.0146218,0.198409,0.243768,-0.147442,0.382431,0.500817,0.0131596,0.00391427
1048,18.9814,0.229052,1,0.408309,0.5105,0.0787242,0.20844,0.268339,-0.163774,0.408309,0.5105,0.0708518,0.0225006
1049,18.9995,0.254089,0,0.430888,0.507256,0.149006,0.221358,0.295598,-0.175003,0.430888,0.507256,0.134105,0.0449434
1050,19.0176,0.275697,0,0.446295,0.487432,0.217194,0.237123,0.325467,-0.180349,0.446295,0.487432,0.195474,0.0678528
1051,19.0357,0.292043,0,0.453258,0.451939,0.277083,0.255669,0.357674,-0.178922,0.453258,0.451939,0.249375,0.0879133
1052,19.0538,0.302402,0,0.451616,0.403034,0.32388,0.276869,0.391652,-0.169753,0.451616,0.403034,0.291492,0.102389
1053,19.0719,0.307364,0,0.44098,0.347635,0.355539,0.300478,0.426432,-0.151875,0.44098,0.347635,0.319985,0.10975
1054,19.09,0.306359,0,0.421555,0.290168,0.368925,0.326076,0.460539,-0.124457,0.421555,0.290168,0.332032,0.108865
1055,19.1082,0.301276,0,0.395819,0.234894,0.365087,0.352996,0.491923,-0.0870235,0.395819,0.234894,0.328578,0.101156
1056,19.1263,0.29578,0,0.365301,0.184683,0.349026,0.38027,0.517986,-0.0397433,0.365301,0.184683,0.314124,0.0892498
1057,19.1444,0.29078,0,0.331862,0.142374,0.32173,0.406594,0.535758,0.016241,0.331862,0.142374,0.289557,0.0747389
1058,19.1625,0.28654,0,0.297887,0.111084,0.285507,0.430355,0.542281,0.0785334,0.297887,0.111084,0.256956,0.0595342
1059,19.1806,0.284036,0,0.265709,0.0898844,0.242662,0.449745,0.535201,0.143395,0.265709,0.0898844,0.218396,0.0451342
1060,19.1987,0.283733,0,0.236195,0.0775284,0.19859,0.462967,0.513456,0.205995,0.236195,0.0775284,0.178731,0.0328343
1061,19.2168,0.285397,0,0.209956,0.0706137,0.153022,0.468523,0.477829,0.261065,0.209956,0.0706137,0.13772,0.0224895
1062,19.2349,0.286382,0,0.187955,0.0691367,0.108958,0.465518,0.431099,0.303856,0.187955,0.0691367,0.098062,0.0143354
1063,19.2531,0.285614,0,0.170147,0.0711357,0.0659804,0.453883,0.377627,0.33109,0.170147,0.0711357,0.0593823,0.00785846
1064,19.2712,0.281628,0,0.15673,0.0785244,0.0232474,0.434431,0.322469,0.341551,0.15673,0.0785244,0.0209227,0.0025505
1065,19.2893,0.274665,0,0.147134,0.0879036,-0.0169192,0.408725,0.270333,0.336084,0.147134,0.0879036,-0.0152273,-0.00174258
1066,19.3074,0.265093,0,0.140316,0.0984976,-0.0544013,0.378802,0.224766,0.317087,0.140316,0.0984976,-0.0489612,-0.00534335
1067,19.3255,0.253558,0,0.136549,0.110763,-0.0900517,0.346828,0.1878,0.287735,0.136549,0.110763,-0.0810465,-0.00860753
1068,19.3436,0.240001,1,0.136703,0.127016,-0.122883,0.314812,0.160039,0.251266,0.136703,0.127016,-0.110595,-0.0117589
1069,19.3617,0.225297,1,0.140478,0.147253,-0.152153,0.284399,0.141034,0.210509,0.140478,0.147253,-0.136938,-0.0149619
1070,19.3798,0.210148,1,0.14717,0.169204,-0.177154,0.256794,0.129732,0.16768,0.14717,0.169204,-0.159439,-0.0182503
1071,19.398,0.195195,1,0.156627,0.193546,-0.197779,0.232766,0.124855,0.124381,0.156627,0.193546,-0.178001,-0.0216843
1072,19.4161,0.181292,1,0.168785,0.220265,-0.214305,0.212712,0.125172,0.0817154,0.168785,0.220265,-0.192875,-0.0253201
1073,19.4342,0.168981,1,0.184185,0.250341,-0.225923,0.196755,0.129643,0.0404183,0.184185,0.250341,-0.20333,-0.029128
1074,19.4523,0.15932,1,0.202751,0.284445,-0.231878,0.184825,0.137478,0.000991346,0.202751,0.284445,-0.208691,-0.0329095
1075,19.4704,0.152862,1,0.224524,0.322275,-0.229839,0.176749,0.148145,-0.0361998,0.224524,0.322275,-0.206855,-0.0361231
1076,19.4885,0.150806,1,0.249364,0.36261,-0.218424,0.172311,0.161333,-0.0708515,0.249364,0.36261,-0.196582,-0.038127
1077,19.5066,0.155211,1,0.277111,0.404933,-0.197976,0.171292,0.176919,-0.10267,0.277111,0.404933,-0.178178,-0.0384029
1078,19.5247,0.166269,1,0.307614,0.447564,-0.164846,0.173509,0.194921,-0.131333,0.307614,0.447564,-0.148361,-0.0354961
1079,19.5428,0.184771,1,0.340477,0.488971,-0.118017,0.178822,0.215454,-0.156458,0.340477,0.488971,-0.106216,-0.0281275
1080,19.561,0.209097,1,0.374756,0.524362,-0.0577637,0.187144,0.238685,-0.177578,0.374756,0.524362,-0.0519873,-0.0151531
1081,19.5791,0.237169,1,0.408067,0.549889,0.0144971,0.198434,0.264786,-0.194112,0.408067,0.549889,0.0130474,0.00414106
1082,19.5972,0.265684,0,0.437257,0.558163,0.0971191,0.212688,0.293873,-0.205344,0.437257,0.558163,0.0874072,0.0297262
1083,19.6153,0.292899,0,0.46055,0.545353,0.184601,0.229912,0.325942,-0.210411,0.46055,0.545353,0.166141,0.0595126
1084,19.6334,0.317588,0,0.476921,0.513623,0.268956,0.25009,0.360769,-0.208296,0.476921,0.513623,0.242061,0.0897896
1085,19.6515,0.33545,0,0.483598,0.464324,0.339596,0.273141,0.3978,-0.197864,0.483598,0.464324,0.305636,0.11496
1086,19.6696,0.344983,0,0.477733,0.398489,0.390948,0.298857,0.436015,-0.177941,0.477733,0.398489,0.351853,0.130738
1087,19.6877,0.347351,0,0.458463,0.321727,0.419547,0.326828,0.473792,-0.147468,0.458463,0.321727,0.377592,0.134643
1088,19.7059,0.343707,0,0.429357,0.247263,0.42403,0.356357,0.508802,-0.105755,0.429357,0.247263,0.381627,0.127442
1089,19.724,0.336795,0,0.392096,0.178623,0.40661,0.386388,0.538017,-0.0528428,0.392096,0.178623,0.365949,0.111601
1090,19.7421,0.330159,0,0.351288,0.122114,0.37475,0.415451,0.557901,0.0100762,0.351288,0.122114,0.337275,0.0921517
1091,19.7602,0.324688,0,0.308979,0.0807074,0.333719,0.441693,0.564878,0.0802783,0.308979,0.0807074,0.300347,0.0721784
1092,19.7783,0.319744,0,0.26927,0.0537771,0.283244,0.462999,0.556082,0.153367,0.26927,0.0537771,0.25492,0.0533884
1093,19.7964,0.31877,0,0.231243,0.0359834,0.229101,0.477254,0.530242,0.223576,0.231243,0.0359834,0.20619,0.0370845
1094,19.8145,0.319925,0,0.197263,0.0263412,0.174743,0.482709,0.488405,0.284617,0.197263,0.0263412,0.157268,0.0241292
1095,19.8326,0.320498,0,0.16927,0.0225025,0.12307,0.478354,0.434107,0.330929,0.16927,0.0225025,0.110763,0.0145824
1096,19.8508,0.318122,0,0.146818,0.0246491,0.0730819,0.464197,0.372773,0.358886,0.146818,0.0246491,0.0657737,0.00751083
1097,19.8689,0.311811,0,0.129177,0.0311395,0.0266084,0.441313,0.310523,0.367482,0.129177,0.0311395,0.0239476,0.00240603
1098,19.887,0.302029,0,0.115743,0.0402247,-0.0171612,0.411647,0.252823,0.358215,0.115743,0.0402247,-0.0154451,-0.0013904
1099,19.9051,0.289551,0,0.106523,0.0499457,-0.0586545,0.377643,0.20353,0.334315,0.106523,0.0499457,-0.052789,-0.00437362
1100,19.9232,0.275771,0,0.10007,0.0592915,-0.0985505,0.34182,0.164572,0.299722,0.10007,0.0592915,-0.0886954,-0.00690338
1101,19.9413,0.260887,0,0.0962216,0.0699564,-0.13626,0.306426,0.136192,0.258219,0.0962216,0.0699564,-0.122634,-0.00917781
1102,19.9594,0.244531,1,0.0961852,0.084126,-0.170384,0.273228,0.117487,0.212929,0.0961852,0.084126,-0.153345,-0.0114719
1103,19.9775,0.228177,1,0.0989174,0.100318,-0.201615,0.243449,0.106979,0.166162,0.0989174,0.100318,-0.181453,-0.0139602
1104,19.9956,0.212448,1,0.103914,0.117989,-0.230093,0.217804,0.103063,0.11949,0.103914,0.117989,-0.207084,-0.0167368
1105,20.0138,0.197073,1,0.111769,0.138907,-0.254898,0.1966,0.104285,0.073916,0.111769,0.138907,-0.229408,-0.0199428
1106,20.0319,0.182682,1,0.122506,0.16384,-0.276326,0.179847,0.109476,0.0300633,0.122506,0.16384,-0.248693,-0.0236961
1107,20.05,0.169337,1,0.136442,0.193187,-0.293429,0.167375,0.117787,-0.0116791,0.136442,0.193187,-0.264087,-0.0280253
1108,20.0681,0.15706,1,0.153505,0.225987,-0.305023,0.158918,0.128675,-0.051045,0.153505,0.225987,-0.27452,-0.0327757
