step,lt,err,locked,pred_x,pred_y,pred_z,true_x,true_y,true_z,drive_x,drive_y,drive_z,drive_xz
1497,27.1137,0.76609,0,-0.0809905,-0.146366,-0.328238,0.610655,0.721054,0.399698,-0.0809905,-0.146366,-0.295414,0.0186089
1498,27.1318,0.799395,0,-0.0911735,-0.161659,-0.356162,0.623027,0.594758,0.557538,-0.0911735,-0.161659,-0.320545,0.0227308
1499,27.1499,0.806888,0,-0.103191,-0.180473,-0.379819,0.606155,0.428686,0.658911,-0.103191,-0.180473,-0.341837,0.0274358
1500,27.168,0.786986,0,-0.115959,-0.204982,-0.397929,0.56081,0.252305,0.693362,-0.115959,-0.204982,-0.358136,0.0323003
1501,27.1861,0.743836,0,-0.131646,-0.23336,-0.409922,0.493044,0.0939359,0.668277,-0.131646,-0.23336,-0.36893,0.0377752
1502,27.2042,0.686644,0,-0.149935,-0.268165,-0.418108,0.411989,-0.029322,0.602498,-0.149935,-0.268165,-0.376297,0.0438822
1503,27.2223,0.623886,0,-0.172071,-0.309417,-0.42183,0.32695,-0.113691,0.516451,-0.172071,-0.309417,-0.379647,0.0508093
1504,27.2404,0.562324,0,-0.197843,-0.355832,-0.420425,0.245292,-0.164521,0.425541,-0.197843,-0.355832,-0.378382,0.0582245
1505,27.2586,0.504847,0,-0.228258,-0.406811,-0.408431,0.171665,-0.19075,0.338557,-0.228258,-0.406811,-0.367588,0.0652593
1506,27.2767,0.454967,0,-0.261831,-0.463362,-0.38528,0.108236,-0.201118,0.259128,-0.261831,-0.463362,-0.346752,0.0706149
1507,27.2948,0.415444,0,-0.300896,-0.524736,-0.347918,0.0553502,-0.202552,0.187869,-0.300896,-0.524736,-0.313127,0.073281
1508,27.3129,0.388321,0,-0.34424,-0.588938,-0.293061,0.0122311,-0.199931,0.12405,-0.34424,-0.588938,-0.263755,0.0706182
1509,27.331,0.376287,0,-0.391936,-0.652089,-0.21743,-0.0224773,-0.196438,0.0665734,-0.391936,-0.652089,-0.195687,0.0596531
1510,27.3491,0.380096,0,-0.440755,-0.707152,-0.1186,-0.0503395,-0.194025,0.0144224,-0.440755,-0.707152,-0.10674,0.0365916
1511,27.3672,0.398386,0,-0.489337,-0.742618,0.00625699,-0.0729088,-0.193831,-0.0331842,-0.489337,-0.742618,0.00563129,-0.00214325
1512,27.3853,0.426355,0,-0.532963,-0.744783,0.146663,-0.0916126,-0.196496,-0.0767777,-0.532963,-0.744783,0.131996,-0.054716
1513,27.4035,0.456749,0,-0.564498,-0.706353,0.287311,-0.107706,-0.202372,-0.116672,-0.564498,-0.706353,0.25858,-0.11353
1514,27.4216,0.483649,0,-0.580085,-0.628749,0.411092,-0.122265,-0.211676,-0.153002,-0.580085,-0.628749,0.369983,-0.166928
1515,27.4397,0.503675,0,-0.576906,-0.519944,0.506791,-0.136207,-0.224574,-0.185747,-0.576906,-0.519944,0.456112,-0.204659
1516,27.4578,0.507724,0,-0.552878,-0.396344,0.551567,-0.150309,-0.241242,-0.214743,-0.552878,-0.396344,0.49641,-0.213465
1517,27.4759,0.499514,0,-0.510505,-0.278175,0.553464,-0.165245,-0.26188,-0.239678,-0.510505,-0.278175,0.498117,-0.197782
1518,27.494,0.482118,0,-0.454895,-0.174423,0.520967,-0.181605,-0.286718,-0.260068,-0.454895,-0.174423,0.46887,-0.16589
1519,27.5121,0.460914,0,-0.391063,-0.0928097,0.467045,-0.199913,-0.315986,-0.275233,-0.391063,-0.0928097,0.420341,-0.127851
1520,27.5302,0.438525,0,-0.32999,-0.0397983,0.400444,-0.220637,-0.34986,-0.284257,-0.32999,-0.0397983,0.360399,-0.0924998
1521,27.5484,0.419705,0,-0.271139,-0.00638363,0.331957,-0.244181,-0.38837,-0.285956,-0.271139,-0.00638363,0.298761,-0.0630047
1522,27.5665,0.405989,0,-0.217416,0.0125411,0.263972,-0.270855,-0.431264,-0.278857,-0.217416,0.0125411,0.237575,-0.0401742
1523,27.5846,0.39825,0,-0.171134,0.0211197,0.197087,-0.300827,-0.477819,-0.261223,-0.171134,0.0211197,0.177379,-0.0236099
1524,27.6027,0.397012,0,-0.132978,0.0204202,0.133811,-0.334042,-0.526592,-0.231162,-0.132978,0.0204202,0.12043,-0.0124557
1525,27.6208,0.405617,0,-0.102145,0.0185166,0.0764388,-0.370103,-0.575153,-0.186868,-0.102145,0.0185166,0.068795,-0.00546549
1526,27.6389,0.421488,0,-0.0778769,0.0135102,0.0236975,-0.408133,-0.619858,-0.127072,-0.0778769,0.0135102,0.0213277,-0.00129184
1527,27.657,0.445669,0,-0.0581052,0.0106829,-0.0255527,-0.446636,-0.655816,-0.0517128,-0.0581052,0.0106829,-0.0229974,0.00103932
1528,27.6751,0.473306,0,-0.0424708,0.00539537,-0.0705669,-0.483407,-0.677255,0.0372317,-0.0424708,0.00539537,-0.0635102,0.00209792
1529,27.6932,0.503015,0,-0.0314409,0.00141579,-0.114846,-0.515583,-0.67847,0.135023,-0.0314409,0.00141579,-0.103362,0.00252761
1530,27.7114,0.530553,0,-0.0236288,-0.00281752,-0.155986,-0.539909,-0.655374,0.233996,-0.0236288,-0.00281752,-0.140387,0.00258003
1531,27.7295,0.553524,0,-0.0178418,-0.00470661,-0.194657,-0.553272,-0.607221,0.324437,-0.0178418,-0.00470661,-0.175191,0.00243112
1532,27.7476,0.569402,0,-0.0116292,-0.00534016,-0.23247,-0.553394,-0.537709,0.396601,-0.0116292,-0.00534016,-0.209223,0.00189241
1533,27.7657,0.575455,0,-0.00694036,-0.0045202,-0.268962,-0.539483,-0.454618,0.443257,-0.00694036,-0.0045202,-0.242065,0.00130668
1534,27.7838,0.569927,0,-0.00357219,-0.00355556,-0.301765,-0.512538,-0.367861,0.461573,-0.00357219,-0.00355556,-0.271589,0.000754574
1535,27.8019,0.555792,0,-0.000294204,0.000559376,-0.33314,-0.475159,-0.286787,0.453403,-0.000294204,0.000559376,-0.299826,6.86078e-05
1536,27.82,0.535055,0,0.00425581,0.00423806,-0.363474,-0.430939,-0.218031,0.42396,0.00425581,0.00423806,-0.327126,-0.00108281
1537,27.8381,0.5096,0,0.00794547,0.0086319,-0.392004,-0.383694,-0.164706,0.379779,0.00794547,0.0086319,-0.352804,-0.00218026
1538,27.8563,0.482624,0,0.0109861,0.0120261,-0.420379,-0.336815,-0.126875,0.326963,0.0109861,0.0120261,-0.378341,-0.00323283
1539,27.8744,0.454977,0,0.0147601,0.0174205,-0.445266,-0.292887,-0.10265,0.270239,0.0147601,0.0174205,-0.400739,-0.00460051
1540,27.8925,0.429228,0,0.0196647,0.0249884,-0.469109,-0.253593,-0.0893042,0.212784,0.0196647,0.0249884,-0.422198,-0.00645743
1541,27.9106,0.405791,0,0.0245964,0.0354265,-0.491595,-0.219801,-0.0840704,0.156471,0.0245964,0.0354265,-0.442435,-0.00846404
1542,27.9287,0.385736,0,0.0312733,0.0461562,-0.513799,-0.191755,-0.0845722,0.102272,0.0312733,0.0461562,-0.462419,-0.0112477
1543,27.9468,0.368358,0,0.0384238,0.0602303,-0.533906,-0.169274,-0.0889825,0.0506103,0.0384238,0.0602303,-0.480516,-0.0143603
1544,27.9649,0.35399,0,0.0477403,0.0772497,-0.551588,-0.151928,-0.0960204,0.00161794,0.0477403,0.0772497,-0.496429,-0.0184331
1545,27.983,0.343179,0,0.0584269,0.0990239,-0.566902,-0.139182,-0.104875,-0.0447037,0.0584269,0.0990239,-0.510212,-0.0231856
1546,28.0012,0.336299,0,0.0714748,0.124086,-0.579608,-0.130485,-0.115106,-0.0883953,0.0714748,0.124086,-0.521647,-0.0289991
1547,28.0193,0.334349,0,0.0866772,0.155682,-0.588579,-0.125334,-0.126558,-0.129493,0.0866772,0.155682,-0.529721,-0.0357115
1548,28.0374,0.339028,0,0.105695,0.193462,-0.594219,-0.123309,-0.13928,-0.168005,0.105695,0.193462,-0.534797,-0.0439642
1549,28.0555,0.352374,0,0.12831,0.240215,-0.596074,-0.124092,-0.153476,-0.203898,0.12831,0.240215,-0.536466,-0.0535376
1550,28.0736,0.375898,0,0.156499,0.295104,-0.594075,-0.127467,-0.169459,-0.237084,0.156499,0.295104,-0.534668,-0.0650805
1551,28.0917,0.410206,0,0.190327,0.360802,-0.582482,-0.133327,-0.187635,-0.267406,0.190327,0.360802,-0.524234,-0.0776033
1552,28.1098,0.454253,0,0.231206,0.434052,-0.553777,-0.141662,-0.208478,-0.294618,0.231206,0.434052,-0.498399,-0.0896255
1553,28.1279,0.510235,0,0.278677,0.515744,-0.505862,-0.152555,-0.23252,-0.318354,0.278677,0.515744,-0.455276,-0.0986803
1554,28.146,0.578909,0,0.333821,0.603482,-0.434195,-0.166175,-0.260332,-0.338092,0.333821,0.603482,-0.390775,-0.10146
1555,28.1642,0.659848,0,0.394557,0.693643,-0.332554,-0.182767,-0.292497,-0.353106,0.394557,0.693643,-0.299298,-0.0918479
1556,28.1823,0.748178,0,0.459359,0.771211,-0.19101,-0.202633,-0.329561,-0.362402,0.459359,0.771211,-0.171909,-0.0614196
1557,28.2004,0.8376,0,0.523346,0.819177,-0.0121512,-0.22611,-0.371945,-0.36466,0.523346,0.819177,-0.0109361,-0.00445151
1558,28.2185,0.917949,0,0.580315,0.8189,0.187914,-0.253528,-0.419808,-0.358163,0.580315,0.8189,0.169122,0.0763344
1559,28.2366,0.977155,0,0.62106,0.75772,0.386577,-0.285145,-0.472829,-0.340772,0.62106,0.75772,0.34792,0.168061
1560,28.2547,1.00274,0,0.639156,0.631808,0.553112,-0.321046,-0.529895,-0.30997,0.639156,0.631808,0.497801,0.247467
1561,28.2728,0.98781,0,0.625426,0.454381,0.667665,-0.360992,-0.588706,-0.263062,0.625426,0.454381,0.600899,0.292303
1562,28.2909,0.933348,0,0.578522,0.264597,0.707673,-0.404228,-0.645353,-0.197648,0.578522,0.264597,0.636906,0.286583
1563,28.3091,0.852639,0,0.509755,0.0970383,0.684724,-0.449251,-0.694033,-0.112455,0.509755,0.0970383,0.616252,0.244329
1564,28.3272,0.754831,0,0.423524,-0.0385911,0.619122,-0.493608,-0.727221,-0.00854544,0.423524,-0.0385911,0.55721,0.183549
1565,28.3453,0.657816,0,0.332647,-0.12718,0.528726,-0.533839,-0.736691,0.109363,0.332647,-0.12718,0.475853,0.123115
1566,28.3634,0.573873,0,0.248344,-0.182116,0.433872,-0.56571,-0.715603,0.232135,0.248344,-0.182116,0.390485,0.0754248
1567,28.3815,0.508595,0,0.171142,-0.209142,0.343469,-0.584865,-0.661301,0.346926,0.171142,-0.209142,0.309122,0.0411475
1568,28.3996,0.460989,0,0.102731,-0.217715,0.263351,-0.587837,-0.577541,0.439917,0.102731,-0.217715,0.237015,0.0189379
1569,28.4177,0.426513,0,0.0486293,-0.217758,0.194951,-0.573095,-0.474532,0.500349,0.0486293,-0.217758,0.175456,0.00663623
1570,28.4358,0.39658,0,0.00436507,-0.215369,0.135307,-0.541636,-0.366162,0.523856,0.00436507,-0.215369,0.121776,0.000413436
1571,28.454,0.369562,0,-0.0316371,-0.210376,0.076947,-0.4968,-0.265668,0.513174,-0.0316371,-0.210376,0.0692523,-0.00170407
1572,28.4721,0.341006,0,-0.0612364,-0.209632,0.0264989,-0.443366,-0.182121,0.476026,-0.0612364,-0.209632,0.023849,-0.00113589
1573,28.4902,0.313199,0,-0.0849141,-0.210795,-0.0198148,-0.386389,-0.119234,0.421785,-0.0849141,-0.210795,-0.0178333,0.00117779
1574,28.5083,0.28698,0,-0.103522,-0.215278,-0.0611939,-0.330244,-0.0763098,0.358755,-0.103522,-0.215278,-0.0550745,0.00443445
1575,28.5264,0.262784,0,-0.120842,-0.222487,-0.0978719,-0.278119,-0.0501031,0.292914,-0.120842,-0.222487,-0.0880847,0.00827891
1576,28.5445,0.241758,1,-0.137274,-0.233197,-0.12947,-0.231937,-0.03652,0.227879,-0.137274,-0.233197,-0.116523,0.0124409
1577,28.5626,0.224696,1,-0.152517,-0.247388,-0.155993,-0.192538,-0.0317027,0.165477,-0.152517,-0.247388,-0.140394,0.0166541
1578,28.5807,0.212715,1,-0.168258,-0.268345,-0.176544,-0.159977,-0.03252,0.106407,-0.168258,-0.268345,-0.15889,0.0207935
1579,28.5988,0.206491,1,-0.185832,-0.294269,-0.191822,-0.133807,-0.0366712,0.0507728,-0.185832,-0.294269,-0.17264,0.0249527
1580,28.617,0.206891,1,-0.204584,-0.323252,-0.204852,-0.113319,-0.0425982,-0.00158963,-0.204584,-0.323252,-0.184367,0.0293365
1581,28.6351,0.212387,1,-0.225829,-0.354403,-0.211675,-0.0977056,-0.049331,-0.050924,-0.225829,-0.354403,-0.190507,0.0334615
1582,28.6532,0.223167,1,-0.248898,-0.388006,-0.211153,-0.0861734,-0.0563316,-0.0974722,-0.248898,-0.388006,-0.190038,0.0367889
1583,28.6713,0.239368,1,-0.273736,-0.423946,-0.201125,-0.0780054,-0.0633641,-0.141443,-0.273736,-0.423946,-0.181013,0.0385386
1584,28.6894,0.261581,0,-0.300244,-0.462107,-0.180102,-0.0725919,-0.0703939,-0.183009,-0.300244,-0.462107,-0.162092,0.0378522
1585,28.7075,0.290288,0,-0.329636,-0.501262,-0.147872,-0.0694405,-0.077518,-0.222306,-0.329636,-0.501262,-0.133085,0.0341208
1586,28.7256,0.324914,0,-0.361783,-0.539625,-0.105357,-0.0681742,-0.0849181,-0.259443,-0.361783,-0.539625,-0.0948214,0.0266815
1587,28.7437,0.36344,0,-0.394563,-0.572067,-0.0489459,-0.0685231,-0.0928332,-0.294504,-0.394563,-0.572067,-0.0440513,0.0135185
1588,28.7619,0.404833,0,-0.426754,-0.595178,0.020227,-0.0703136,-0.101545,-0.327547,-0.426754,-0.595178,0.0182043,-0.00604238
1589,28.78,0.445049,0,-0.455353,-0.603562,0.0953919,-0.0734581,-0.111374,-0.358607,-0.455353,-0.603562,0.0858527,-0.0304059
1590,28.7981,0.481557,0,-0.477947,-0.592578,0.173466,-0.0779471,-0.122684,-0.387686,-0.477947,-0.592578,0.15612,-0.0580354
1591,28.8162,0.513159,0,-0.492498,-0.563545,0.248659,-0.0838431,-0.135887,-0.414746,-0.492498,-0.563545,0.223793,-0.0857247
1592,28.8343,0.537427,0,-0.497449,-0.516853,0.313956,-0.0912774,-0.151455,-0.439696,-0.497449,-0.516853,0.282561,-0.109324
1593,28.8524,0.553661,0,-0.492956,-0.457049,0.364146,-0.10045,-0.169937,-0.46237,-0.492956,-0.457049,0.327731,-0.125655
1594,28.8705,0.558819,0,-0.477988,-0.390719,0.39107,-0.111632,-0.191963,-0.482495,-0.477988,-0.390719,0.351963,-0.130849
1595,28.8886,0.55421,0,-0.453258,-0.325532,0.396053,-0.125168,-0.21826,-0.499655,-0.453258,-0.325532,0.356448,-0.12566
1596,28.9068,0.541714,0,-0.420336,-0.264261,0.382535,-0.14148,-0.249649,-0.513226,-0.420336,-0.264261,0.344281,-0.112555
1597,28.9249,0.524058,0,-0.383288,-0.211509,0.35453,-0.161073,-0.28703,-0.522298,-0.383288,-0.211509,0.319077,-0.0951209
1598,28.943,0.501915,0,-0.345949,-0.173239,0.313901,-0.184525,-0.331327,-0.525567,-0.345949,-0.173239,0.282511,-0.0760156
1599,28.9611,0.479524,0,-0.308683,-0.146838,0.269128,-0.21247,-0.383385,-0.521199,-0.308683,-0.146838,0.242216,-0.0581527
1600,28.9792,0.458707,0,-0.273436,-0.128864,0.222217,-0.245561,-0.443764,-0.506685,-0.273436,-0.128864,0.199995,-0.0425335
1601,28.9973,0.442012,0,-0.24263,-0.117715,0.175987,-0.284379,-0.512387,-0.478701,-0.24263,-0.117715,0.158388,-0.0298897
1602,29.0154,0.429597,0,-0.216616,-0.11461,0.129837,-0.329284,-0.587977,-0.433093,-0.216616,-0.11461,0.116853,-0.0196873
1603,29.0335,0.424786,0,-0.195042,-0.115657,0.0851979,-0.380168,-0.667268,-0.365117,-0.195042,-0.115657,0.0766781,-0.011632
1604,29.0516,0.429502,0,-0.177379,-0.119121,0.039526,-0.436086,-0.744048,-0.270236,-0.177379,-0.119121,0.0355734,-0.00490775
1605,29.0698,0.445517,0,-0.164062,-0.126024,-0.00293618,-0.494801,-0.808423,-0.145765,-0.164062,-0.126024,-0.00264256,0.0003372
1606,29.0879,0.470475,0,-0.154746,-0.137507,-0.043552,-0.552349,-0.847045,0.00652021,-0.154746,-0.137507,-0.0391968,0.00471764
1607,29.106,0.501111,0,-0.149651,-0.15208,-0.0817124,-0.6029,-0.845428,0.17746,-0.149651,-0.15208,-0.0735412,0.00855985
1608,29.1241,0.53157,0,-0.148605,-0.1688,-0.117061,-0.639327,-0.792932,0.349146,-0.148605,-0.1688,-0.105355,0.0121771
1609,29.1422,0.555252,0,-0.150507,-0.185958,-0.148569,-0.654725,-0.689,0.497672,-0.150507,-0.185958,-0.133712,0.0156525
1610,29.1603,0.566121,0,-0.154845,-0.20445,-0.176802,-0.644603,-0.546634,0.600711,-0.154845,-0.20445,-0.159122,0.0191638
1611,29.1784,0.561058,0,-0.161723,-0.224102,-0.200548,-0.608715,-0.389213,0.646385,-0.161723,-0.224102,-0.180493,0.0227033
1612,29.1965,0.541923,0,-0.171427,-0.246692,-0.220965,-0.551376,-0.241505,0.63732,-0.171427,-0.246692,-0.198868,0.0265156
1613,29.2147,0.513397,0,-0.18402,-0.272967,-0.237396,-0.480007,-0.120828,0.58721,-0.18402,-0.272967,-0.213657,0.03058
1614,29.2328,0.481868,0,-0.199689,-0.303682,-0.249853,-0.402813,-0.0336326,0.5133,-0.199689,-0.303682,-0.224868,0.034925
1615,29.2509,0.452163,0,-0.219032,-0.338577,-0.256471,-0.326804,0.0223719,0.430155,-0.219032,-0.338577,-0.230824,0.0393227
1616,29.269,0.429132,0,-0.24129,-0.378498,-0.257179,-0.256828,0.0539023,0.347181,-0.24129,-0.378498,-0.231461,0.0434382
1617,29.2871,0.4136,0,-0.266926,-0.421636,-0.248441,-0.195512,0.0685292,0.269085,-0.266926,-0.421636,-0.223597,0.0464208
1618,29.3052,0.406612,0,-0.295651,-0.467154,-0.228455,-0.143719,0.072772,0.197453,-0.295651,-0.467154,-0.205609,0.04728
1619,29.3233,0.407651,0,-0.32795,-0.512668,-0.193065,-0.101122,0.0715108,0.132237,-0.32795,-0.512668,-0.173758,0.0443209
1620,29.3414,0.418245,0,-0.362552,-0.557186,-0.142437,-0.0667184,0.0680866,0.0727472,-0.362552,-0.557186,-0.128193,0.0361485
1621,29.3596,0.43757,0,-0.398477,-0.595789,-0.0775018,-0.0391992,0.0646408,0.0181761,-0.398477,-0.595789,-0.0697517,0.0216179
1622,29.3777,0.463267,0,-0.433341,-0.622838,-0.00031279,-0.0171884,0.0624714,-0.0321766,-0.433341,-0.622838,-0.000281511,9.48813e-05
1623,29.3958,0.492834,0,-0.465432,-0.633585,0.0859473,0.000620717,0.0623281,-0.0788421,-0.465432,-0.633585,0.0773526,-0.0280018
1624,29.4139,0.522323,0,-0.491776,-0.623687,0.173543,0.0154001,0.0646307,-0.122188,-0.491776,-0.623687,0.156189,-0.059741
1625,29.432,0.548618,0,-0.509741,-0.591248,0.258091,0.0281669,0.069624,-0.162444,-0.509741,-0.591248,0.232282,-0.0920916
1626,29.4501,0.569188,0,-0.516223,-0.537572,0.333642,0.0397905,0.0774817,-0.199727,-0.516223,-0.537572,0.300278,-0.120564
1627,29.4682,0.581709,0,-0.510584,-0.469095,0.389639,0.0510131,0.0883752,-0.234054,-0.510584,-0.469095,0.350675,-0.13926
1628,29.4863,0.5858,0,-0.493881,-0.394709,0.4222,0.0624765,0.102515,-0.265345,-0.493881,-0.394709,0.37998,-0.145962
1629,29.5044,0.581387,0,-0.466514,-0.320603,0.43238,0.0747503,0.120177,-0.293415,-0.466514,-0.320603,0.389142,-0.141198
1630,29.5226,0.566334,0,-0.430828,-0.251082,0.415786,0.0883573,0.141707,-0.317947,-0.430828,-0.251082,0.374207,-0.125393
1631,29.5407,0.54546,0,-0.388011,-0.192284,0.383507,0.103795,0.16752,-0.338469,-0.388011,-0.192284,0.345156,-0.104163
1632,29.5588,0.521069,0,-0.343549,-0.146682,0.338064,0.12155,0.198073,-0.354297,-0.343549,-0.146682,0.304258,-0.0812991
1633,29.5769,0.497826,0,-0.301264,-0.11582,0.287175,0.142106,0.233823,-0.364487,-0.301264,-0.11582,0.258458,-0.0605609
1634,29.595,0.478153,0,-0.263605,-0.0999243,0.232833,0.165932,0.275139,-0.367764,-0.263605,-0.0999243,0.20955,-0.0429633
1635,29.6131,0.463341,0,-0.230104,-0.091899,0.179016,0.193465,0.322167,-0.362458,-0.230104,-0.091899,0.161114,-0.0288345
1636,29.6312,0.455759,0,-0.201704,-0.0904657,0.127589,0.225048,0.374618,-0.346467,-0.201704,-0.0904657,0.11483,-0.0180146
1637,29.6493,0.455923,0,-0.17788,-0.0918758,0.0792367,0.260849,0.431462,-0.31729,-0.17788,-0.0918758,0.0713131,-0.00986622
1638,29.6675,0.465456,0,-0.158532,-0.0969201,0.0342976,0.300715,0.49053,-0.272201,-0.158532,-0.0969201,0.0308678,-0.00380608
1639,29.6856,0.485111,0,-0.14503,-0.105579,-0.00971352,0.343991,0.548076,-0.208688,-0.14503,-0.105579,-0.00874217,0.00098613
1640,29.7037,0.514618,0,-0.135875,-0.118249,-0.0542289,0.389281,0.598455,-0.125246,-0.135875,-0.118249,-0.048806,0.00515783
1641,29.7218,0.550675,0,-0.130485,-0.130942,-0.0956797,0.434248,0.634212,-0.0225751,-0.130485,-0.130942,-0.0861117,0.00873934
1642,29.7399,0.589606,0,-0.128008,-0.144705,-0.132725,0.475516,0.646987,0.0950679,-0.128008,-0.144705,-0.119453,0.0118929
1643,29.758,0.626516,0,-0.128891,-0.159958,-0.165157,0.508873,0.62952,0.218962,-0.128891,-0.159958,-0.148641,0.0149011
1644,29.7761,0.656028,0,-0.132631,-0.177106,-0.19397,0.529878,0.578463,0.336422,-0.132631,-0.177106,-0.174573,0.0180086
1645,29.7942,0.672556,0,-0.138599,-0.193996,-0.219519,0.534857,0.496814,0.433346,-0.138599,-0.193996,-0.197567,0.0212975
1646,29.8124,0.675628,0,-0.146958,-0.21487,-0.243929,0.521992,0.394286,0.498269,-0.146958,-0.21487,-0.219536,0.0250931
1647,29.8305,0.66441,0,-0.158568,-0.238796,-0.265848,0.492001,0.284769,0.525961,-0.158568,-0.238796,-0.239263,0.0295085
1648,29.8486,0.64112,0,-0.172633,-0.268236,-0.284736,0.448041,0.181971,0.518496,-0.172633,-0.268236,-0.256262,0.0344083
1649,29.8667,0.607888,0,-0.189544,-0.300361,-0.297837,0.394851,0.0956393,0.483348,-0.189544,-0.300361,-0.268053,0.0395172
1650,29.8848,0.57003,0,-0.209491,-0.338529,-0.304602,0.337572,0.0300728,0.430013,-0.209491,-0.338529,-0.274142,0.0446678
1651,29.9029,0.531626,0,-0.233614,-0.380579,-0.303514,0.280733,-0.0150793,0.367109,-0.233614,-0.380579,-0.273163,0.0496336
1652,29.921,0.496422,0,-0.261004,-0.427295,-0.292997,0.227689,-0.0429522,0.300941,-0.261004,-0.427295,-0.263697,0.0535314
1653,29.9391,0.467329,0,-0.293172,-0.476492,-0.270018,0.180501,-0.0576823,0.235376,-0.293172,-0.476492,-0.243016,0.0554131
1654,29.9572,0.447502,0,-0.328472,-0.529194,-0.23269,0.140112,-0.063239,0.172391,-0.328472,-0.529194,-0.209421,0.0535024
1655,29.9754,0.438411,0,-0.366299,-0.580518,-0.178776,0.106634,-0.0628768,0.112763,-0.366299,-0.580518,-0.160898,0.0458398
1656,29.9935,0.440597,0,-0.405817,-0.624668,-0.10686,0.0796489,-0.0590045,0.0566227,-0.405817,-0.624668,-0.0961736,0.0303558
1657,30.0116,0.452656,0,-0.445037,-0.653865,-0.0178687,0.0584523,-0.0532646,0.0038091,-0.445037,-0.653865,-0.0160818,0.00556657
1658,30.0297,0.473613,0,-0.48072,-0.665702,0.0816493,0.0422286,-0.0466892,-0.0459296,-0.48072,-0.665702,0.0734844,-0.0274753
1659,30.0478,0.499619,0,-0.51024,-0.655726,0.185587,0.0301675,-0.0398597,-0.0928462,-0.51024,-0.655726,0.167029,-0.0662859
1660,30.0659,0.524628,0,-0.530854,-0.618171,0.284975,0.0215317,-0.0330433,-0.13716,-0.530854,-0.618171,0.256478,-0.105896
1661,30.084,0.543565,0,-0.537926,-0.553674,0.370284,0.0156899,-0.0262969,-0.179053,-0.537926,-0.553674,0.333256,-0.13943
1662,30.1021,0.554746,0,-0.530151,-0.472578,0.432422,0.0121288,-0.0195416,-0.218669,-0.530151,-0.472578,0.38918,-0.160474
1663,30.1203,0.557287,0,-0.508975,-0.384993,0.467223,0.010451,-0.0126118,-0.256127,-0.508975,-0.384993,0.4205,-0.166463
1664,30.1384,0.547202,0,-0.474759,-0.296041,0.469012,0.0103669,-0.00528545,-0.291517,-0.474759,-0.296041,0.422111,-0.155867
1665,30.1565,0.528532,0,-0.432512,-0.218416,0.444398,0.0116835,0.00270047,-0.324911,-0.432512,-0.218416,0.399958,-0.134545
1666,30.1746,0.504475,0,-0.383619,-0.155281,0.403438,0.014294,0.0116444,-0.356356,-0.383619,-0.155281,0.363094,-0.108337
1667,30.1927,0.477657,0,-0.333158,-0.107043,0.351973,0.0181682,0.0218821,-0.385872,-0.333158,-0.107043,0.316776,-0.0820838
1668,30.2108,0.45143,0,-0.285557,-0.0753846,0.296501,0.0233466,0.0337941,-0.413447,-0.285557,-0.0753846,0.266851,-0.0592676
1669,30.2289,0.426634,0,-0.243238,-0.0609354,0.238913,0.0299361,0.0478158,-0.439024,-0.243238,-0.0609354,0.215022,-0.040679
1670,30.247,0.403062,0,-0.206238,-0.0548368,0.180513,0.0381093,0.0644507,-0.462483,-0.206238,-0.0548368,0.162461,-0.0260599
1671,30.2652,0.38279,0,-0.175325,-0.0528649,0.125358,0.0481063,0.0842833,-0.483619,-0.175325,-0.0528649,0.112822,-0.0153848
1672,30.2833,0.365697,0,-0.149397,-0.0542053,0.0731726,0.0602381,0.107992,-0.502109,-0.149397,-0.0542053,0.0658553,-0.00765223
1673,30.3014,0.353209,0,-0.128874,-0.0586856,0.0254137,0.0748919,0.136355,-0.517457,-0.128874,-0.0586856,0.0228724,-0.00229263
1674,30.3195,0.345131,0,-0.1145,-0.0683963,-0.0214546,0.0925347,0.170248,-0.528931,-0.1145,-0.0683963,-0.0193091,0.00171958
1675,30.3376,0.341654,0,-0.103949,-0.07905,-0.067596,0.113715,0.210612,-0.535465,-0.103949,-0.07905,-0.0608364,0.00491858
1676,30.3557,0.344591,0,-0.0965952,-0.0884856,-0.110835,0.139053,0.25839,-0.535541,-0.0965952,-0.0884856,-0.0997513,0.00749428
1677,30.3738,0.356682,0,-0.0926345,-0.0982524,-0.149103,0.169218,0.314379,-0.527037,-0.0926345,-0.0982524,-0.134192,0.00966843
1678,30.3919,0.379278,0,-0.0915129,-0.110646,-0.184598,0.204869,0.378971,-0.507069,-0.0915129,-0.110646,-0.166138,0.0118252
1679,30.41,0.412339,0,-0.0929337,-0.122177,-0.216005,0.246546,0.451714,-0.471883,-0.0929337,-0.122177,-0.194405,0.0140519
1680,30.4282,0.456733,0,-0.0960415,-0.135933,-0.246602,0.294478,0.53063,-0.416902,-0.0960415,-0.135933,-0.221942,0.0165788
1681,30.4463,0.512687,0,-0.101544,-0.151751,-0.274357,0.348281,0.611306,-0.337162,-0.101544,-0.151751,-0.246921,0.0195016
1682,30.4644,0.57814,0,-0.109067,-0.169435,-0.30106,0.406535,0.685912,-0.228443,-0.109067,-0.169435,-0.270954,0.0229849
1683,30.4825,0.649494,0,-0.118619,-0.188755,-0.325642,0.466288,0.742696,-0.0894006,-0.118619,-0.188755,-0.293078,0.0270392
